epoch,episodes,wins,draws,losses,win_rate,avg_reward,avg_steps,learner_rating,num_players
140,50,36,0,14,0.720000,1.100000,11.460000,1695.032240,29
141,50,34,0,16,0.680000,0.700000,13.700000,1679.973773,30
142,50,28,0,22,0.560000,0.360000,11.300000,1625.653012,30
143,50,30,0,20,0.600000,0.480000,11.680000,1670.236681,30
144,50,29,0,21,0.580000,0.540000,13.340000,1655.935018,30
145,50,28,0,22,0.560000,0.460000,11.200000,1616.039104,30
146,50,36,0,14,0.720000,0.860000,11.760000,1708.986478,31
147,50,29,0,21,0.580000,0.280000,12.000000,1612.257753,31
148,50,32,0,18,0.640000,0.720000,11.260000,1598.452709,31
149,50,28,0,22,0.560000,0.240000,11.480000,1586.755822,31
150,50,28,0,22,0.560000,0.400000,12.040000,1628.488481,31
151,50,31,0,19,0.620000,0.540000,12.140000,1697.347983,32
152,50,27,0,23,0.540000,0.200000,13.760000,1627.817542,32
153,50,29,0,21,0.580000,0.400000,12.020000,1663.387796,32
154,50,26,0,24,0.520000,0.220000,12.720000,1588.375408,32
155,50,34,0,16,0.680000,0.760000,11.020000,1700.221392,32
156,50,35,0,15,0.700000,0.740000,12.460000,1715.811795,33
157,50,28,0,22,0.560000,0.380000,11.960000,1622.958661,33
158,50,35,0,15,0.700000,0.820000,13.940000,1752.078145,33
159,50,30,0,20,0.600000,0.500000,13.260000,1705.536451,33
160,50,34,0,16,0.680000,0.820000,12.520000,1698.937473,33
161,50,33,0,17,0.660000,0.820000,13.380000,1691.564940,34
162,50,32,0,18,0.640000,0.780000,13.300000,1717.073532,34
163,50,39,0,11,0.780000,1.080000,12.700000,1847.314548,34
164,50,33,0,17,0.660000,0.640000,13.740000,1725.510610,34
165,50,31,0,19,0.620000,0.500000,13.280000,1688.780176,34
166,50,28,0,22,0.560000,0.240000,13.220000,1651.105860,35
167,50,29,0,21,0.580000,0.480000,12.640000,1650.983028,35
168,50,34,0,16,0.680000,0.800000,12.560000,1756.108898,35
169,50,28,0,22,0.560000,0.460000,11.380000,1679.068952,35
170,50,30,0,20,0.600000,0.320000,13.060000,1647.399907,35
171,50,30,0,20,0.600000,0.300000,12.060000,1648.280130,36
172,50,32,0,18,0.640000,0.440000,12.100000,1702.033349,36
173,50,34,0,16,0.680000,0.760000,12.740000,1727.969873,36
174,50,31,0,19,0.620000,0.400000,13.520000,1709.809135,36
175,50,25,0,25,0.500000,0.240000,12.300000,1611.668560,36
176,50,27,0,23,0.540000,0.200000,13.020000,1598.265833,37
177,50,29,0,21,0.580000,0.380000,12.660000,1638.314931,37
178,50,30,0,20,0.600000,0.480000,12.800000,1684.877628,37
179,50,28,0,22,0.560000,0.440000,11.920000,1639.104745,37
180,50,27,0,23,0.540000,0.200000,12.680000,1643.156369,37
181,50,23,0,27,0.460000,-0.060000,13.260000,1558.316235,38
182,50,30,0,20,0.600000,0.560000,12.800000,1665.659508,38
183,50,32,0,18,0.640000,0.600000,11.920000,1690.652899,38
184,50,23,0,27,0.460000,0.000000,12.340000,1598.106676,38
185,50,28,0,22,0.560000,0.200000,12.780000,1623.024185,38
186,50,29,0,21,0.580000,0.300000,11.720000,1618.098398,39
187,50,29,0,21,0.580000,0.200000,12.060000,1642.148603,39
188,50,21,0,29,0.420000,-0.020000,11.560000,1564.659512,39
189,50,26,0,24,0.520000,0.340000,13.340000,1579.476032,39
190,50,34,0,16,0.680000,0.660000,13.100000,1718.361309,39
191,50,26,0,24,0.520000,0.260000,12.560000,1620.437128,40
192,50,31,0,19,0.620000,0.600000,13.440000,1698.534421,40
193,50,29,0,21,0.580000,0.360000,12.840000,1720.907775,40
194,50,28,0,22,0.560000,0.140000,11.700000,1650.333803,40
195,50,21,0,29,0.420000,-0.160000,12.760000,1505.183631,40
196,50,32,0,18,0.640000,0.680000,11.680000,1668.678399,41
197,50,30,0,20,0.600000,0.440000,12.920000,1635.537858,41
198,50,32,0,18,0.640000,0.500000,12.000000,1648.558568,41
199,50,37,0,13,0.740000,0.880000,12.620000,1776.966624,41
200,50,32,0,18,0.640000,0.480000,13.440000,1739.663689,41
201,50,35,0,15,0.700000,0.880000,12.300000,1745.249115,42
202,50,35,0,15,0.700000,0.880000,12.480000,1657.348033,42
203,50,29,0,21,0.580000,0.520000,12.980000,1654.403249,42
204,50,27,0,23,0.540000,0.180000,13.240000,1642.636054,42
205,50,35,0,15,0.700000,0.780000,12.820000,1751.290419,42
206,50,32,0,18,0.640000,0.520000,13.100000,1676.097645,43
207,50,40,0,10,0.800000,1.080000,13.800000,1791.125841,43
208,50,22,0,28,0.440000,0.020000,11.940000,1625.090798,43
209,50,40,0,10,0.800000,1.300000,12.080000,1866.901442,43
210,50,33,0,17,0.660000,0.500000,13.120000,1764.523836,43
211,50,27,0,23,0.540000,0.180000,13.020000,1646.635397,44
212,50,31,0,19,0.620000,0.480000,12.820000,1685.109557,44
213,50,36,0,14,0.720000,0.940000,12.940000,1699.999998,44
214,50,34,0,16,0.680000,0.640000,13.040000,1714.539644,44
215,50,31,0,19,0.620000,0.440000,13.080000,1735.469027,44
216,50,28,0,22,0.560000,0.200000,13.100000,1709.834521,45
217,50,23,0,27,0.460000,-0.080000,11.940000,1548.615649,45
218,50,26,1,23,0.520000,0.240000,13.120000,1600.046713,45
219,50,30,0,20,0.600000,0.400000,14.200000,1668.594386,45
220,50,33,0,17,0.660000,0.740000,12.240000,1726.070872,45
221,50,38,0,12,0.760000,1.140000,13.000000,1852.133610,46
222,50,33,0,17,0.660000,0.680000,13.660000,1738.088657,46
223,50,31,0,19,0.620000,0.560000,12.280000,1768.696556,46
224,50,31,0,19,0.620000,0.580000,13.480000,1711.690968,46
225,50,33,0,17,0.660000,0.520000,12.980000,1755.096272,46
226,50,35,0,15,0.700000,0.900000,12.600000,1757.884915,47
227,50,33,0,17,0.660000,0.640000,12.900000,1777.331111,47
228,50,30,0,20,0.600000,0.460000,13.600000,1773.092392,47
229,50,33,0,17,0.660000,0.680000,12.580000,1747.688750,47
230,50,32,0,18,0.640000,0.640000,14.140000,1757.507132,47
231,50,34,0,16,0.680000,0.680000,13.860000,1726.431736,48
232,50,21,0,29,0.420000,-0.140000,14.040000,1599.733294,48
233,50,32,0,18,0.640000,0.620000,14.900000,1734.311268,48
234,50,20,0,30,0.400000,-0.120000,12.820000,1559.730733,48
235,50,32,0,18,0.640000,0.540000,13.980000,1664.626416,48
236,50,29,0,21,0.580000,0.320000,11.960000,1700.413525,49
237,50,26,0,24,0.520000,0.100000,12.680000,1608.441747,49
238,50,27,0,23,0.540000,0.440000,11.520000,1638.149437,49
239,50,30,0,20,0.600000,0.340000,13.600000,1711.291081,49
240,50,33,0,17,0.660000,0.640000,12.960000,1774.397499,49
241,50,29,0,21,0.580000,0.260000,12.900000,1677.702630,50
242,50,31,0,19,0.620000,0.500000,12.780000,1738.280302,50
243,50,25,0,25,0.500000,-0.020000,12.480000,1622.944576,50
244,50,29,0,21,0.580000,0.400000,13.060000,1685.866003,50
245,50,27,0,23,0.540000,0.080000,12.620000,1646.756254,50
246,50,28,0,22,0.560000,0.440000,13.080000,1689.319825,51
247,50,28,0,22,0.560000,0.300000,11.960000,1682.113243,51
248,50,28,0,22,0.560000,0.340000,13.580000,1712.771303,51
249,50,32,0,18,0.640000,0.400000,12.940000,1703.388480,51
250,50,28,0,22,0.560000,0.300000,13.480000,1642.601538,51
251,50,33,0,17,0.660000,0.600000,12.560000,1770.134955,52
252,50,35,0,15,0.700000,0.600000,14.300000,1762.085314,52
253,50,35,0,15,0.700000,0.720000,14.100000,1755.132632,52
254,50,40,0,10,0.800000,1.160000,13.480000,1834.723044,52
255,50,32,0,18,0.640000,0.580000,13.820000,1755.635094,52
256,50,31,0,19,0.620000,0.600000,13.640000,1718.638520,53
257,50,37,0,13,0.740000,1.020000,14.060000,1797.509461,53
258,50,34,0,16,0.680000,0.900000,12.940000,1820.586407,53
259,50,30,0,20,0.600000,0.640000,13.020000,1708.638785,53
260,50,30,0,20,0.600000,0.680000,13.100000,1716.206666,53
261,50,26,0,24,0.520000,0.240000,13.500000,1715.121236,54
